MSC01,0.35880057745972554,0.025672993723928204,0.18566307811678956,0.07724816744020035,0.07219426031992271,0.36571237315227056,0.17564716076141268,0.41140901871519686,0.29919345032160516,0.3371139304221055,0.11998693476379224,0.21459138311253226,0.19522729577532913,0.12174631637277115,0.21444822129815486,0.18353437741253745,0.15036209035894751,0.15568707136708576,0.19116804686176325,0.28313677243915775,0.25522644366335545,0.0684872665062015,0.22112623808986148,0.34115612857941047,0.2171180285379522,0.17238827722389455,0.2862690766806818,0.10012140745708448,0.19135711595411511,0.12859049276667214,0.10547944738824276,0.014978594793999423,0.03924101771776112,0.305390480342124,0.4271217802985746,0.12817419122261048,0.09023630880554699,0.1765928964962203,0.19045541347643136,0.18065376567302632,0.18833207750501865,0.23597421523096765,0.1227019719649748,0.24722566846369284,0.24787859013047225,0.15677566339541155,0.1169843018358467,0.11313001076557935,0.06897521235411275,0.11548757203102143,0.05753810986324587,0.17877648905123533,0.05528060204296177,0.17568646302764532,0.09322070912955432,0.02136674295056554,0.024829316416721533,0.0607825572563882,0.1702838246737371,0.013397747373716472,-0.006415666743524406,0.06679048771502351,0.07980360333583345,0.08725004516663523,0.043750501853442,0.1480779550839506
MSC02,0.48992216545989575,0.12543000151252537,0.21912196704944115,0.20091041395124173,0.09786234314982489,0.3208345660801497,0.19781903682476984,0.3581156524432142,0.19278162375413216,0.3357496642033866,0.1470976353731881,0.1172875231782812,0.17994993787884922,0.21309387379717862,0.17293722976910256,0.1513855337950049,0.05284867684739866,0.07702488540914822,0.19560365823588088,0.26385554686593704,0.32139559832712983,0.09170227581276369,0.20111244540525747,0.2874642743354367,0.13130312190604632,0.0611401211935918,0.24399694532019647,0.12752536665482206,0.19496845481592043,0.158056262442214,0.14629182035265198,0.04284950316251458,0.09861371859704021,0.36137672181359204,0.35082004165400554,0.18042558504754458,0.22424785838967318,0.23005114543027494,0.25376578811448597,0.3337732383577257,0.3877117531445635,0.2449857022187233,0.22168652715114606,0.19936105723843206,0.22533325348559452,0.16768030571818987,0.06084518678369889,0.16521257936092337,0.18090652647504563,0.022704740854119818,0.17554094197495085,0.1333879928608652,0.07260411336650949,0.24117464037127448,0.054864438624365845,0.10076195994355311,0.10053737069953786,0.1054093707462958,0.15747708056643417,0.07179713618991193,0.13097698036679875,0.03321857651372404,0.14752094636545585,0.22827325236376123,0.05098841266104011,0.16939634821640043
MSC03,0.373453745011338,0.015560655517963606,0.13058342690096586,0.06571836032790916,0.13216944247154372,0.28195158463913983,0.10202974961882345,0.33466135282478215,0.1812448936170209,0.30378352474465986,0.021057082023739286,0.01184459931558972,0.1739047103300062,0.20923133922998352,0.16175090793985278,0.09552003736296524,0.09582005546713251,0.03711501311300529,0.1620673134438767,0.2924951658313103,0.18799099641099934,-0.03758066982281015,0.02049778429655153,0.18636683530814815,0.16704779778538734,0.054586910583190304,0.2551731450477473,0.07880266948201374,0.13856752838206732,0.11339426043647081,0.0510881592084166,0.13132160812073618,0.1621939106225767,0.27048657099514173,0.363684996500396,0.06989343450334926,0.1395352916366397,0.15800450787750164,0.1239394491853947,0.2760854898047223,0.28537169071810564,0.11545987886264646,0.09581610106964045,0.052853299327194035,0.288082779376474,0.04155645889543395,0.10487966527258971,0.062488867039899317,0.03566033644305924,0.043346027784236636,0.09738642945889947,0.01354263014056752,0.0892809442379963,0.09090940326574543,0.058833770936772084,0.00919669549718631,-0.004130881636852237,0.13952095350772728,0.21175268451321022,0.048139765836938894,0.14828198190979258,0.09267181065063718,0.1134382928344595,0.1353009102700324,0.10398575610586003,0.06956620441395706
MSC04,0.4015333913731972,0.1061944352712076,0.2183012419892842,0.16117650330126013,0.20183019363240645,0.3056541651255048,0.22322398466018326,0.4241547493512411,0.2490051278923544,0.3557415238014524,0.12593561282470597,0.07435617658952945,0.1593118421911704,0.23008227061553543,0.13457069853723658,0.22758247931554146,0.22691703025539933,0.15772338518179468,0.2320171582314333,0.43396577849879625,0.3297550337472506,0.006280928556800534,0.05872128402118865,0.29149470904288455,0.258043482478327,0.06063294132588545,0.31214964692387137,0.11884539508300682,0.17422319573866818,0.1702856693403179,0.1600408151857226,0.03645548762866106,0.11708317830128245,0.34693580823730763,0.3153524947893921,0.21011957905899115,0.209962955994086,0.20608909487081942,0.17170695471210456,0.3086495979302778,0.3346249072338992,0.2589872790496,0.25156496998532407,0.18056497643097727,0.2436358107059555,0.15192563883026577,0.1721738132076601,-0.009314893524116765,0.02647250199230495,0.10132773722048724,0.029461084710443657,0.0491052650092306,0.026047464802365163,0.2235791894448056,0.06859655295638628,-0.0131514477731456,-0.013592190507011062,-0.01465807959501781,0.06393827737190609,-0.029946042209701578,0.08584768496583792,0.010920750868621716,0.1044569333422271,0.16838638965465022,0.038594758163179484,-0.0014988133784335986
MSC05,0.39504551385563946,0.07851876468927652,0.09906804773555813,0.06052102172924312,0.055827428973111604,0.25104873235564695,0.10888915571822663,0.273730261681588,0.21480464242139494,0.30681604458940803,0.14151953815646048,0.13061209893308712,0.12303388538276688,0.16988892890526072,0.09059819867514109,0.1787051043509948,0.10914953371286452,0.026648820128436883,0.11170269992705749,0.24922448915802586,0.25134784241868147,0.08402144714292087,0.08583180209024552,0.16792984089026208,0.174363272278646,-0.006324547636025822,0.25875134282506507,0.09019118803892687,0.20262002058272258,0.17829919293243668,0.003980750344536972,0.12290711035928575,0.18493894033650968,0.2819232658546024,0.42290759133240996,0.022685620567486436,0.12907009445511458,0.1285228989681766,0.21244878436576686,0.20108453769060858,0.2082947394372341,0.25914991358598527,0.14014905185393545,0.17646793071936362,0.1791476269812597,0.10154112269002377,0.11898674195104858,0.05536168092186397,0.06508072229356425,0.10580845661996148,0.13336752273376465,-0.02099040950388839,0.04108303826426202,0.1397093075258124,0.10264305665581577,0.12425941859863579,0.020935484407307515,0.0448440945361601,0.19846217715829662,-0.0075848163860653475,0.07557227032297333,-0.0381626727361785,0.1751001170575187,0.17181282082636906,0.11931693839643402,0.14074804224925325
MSC06,0.34194187425385036,0.037525002580901363,0.07014359367799894,0.05227590485069031,0.015692283324801826,0.20581034190522085,0.07401684745227612,0.24223127474306225,0.22878991992810838,0.2975893050918144,0.04262453526168572,0.09116995036121171,0.10866060914353955,0.220815429882679,0.17434817664063404,0.1867477842217224,0.09997458265043882,0.03342027549226468,0.17782208107494019,0.12522997743914582,0.19106135480316444,0.05542737909880392,0.023185913715108426,0.20770304748468346,0.04125434351303237,0.015367235580566177,0.23451875622062368,-0.030159799917844076,0.20621256010250005,0.1670031804383077,0.08294893174845536,0.0764063957601404,0.0706440715088302,0.22429466167582374,0.35717524992614125,0.10477145213340414,0.13346625864886605,0.14712921097117718,0.0705842597797683,0.23778801908163366,0.22736025461304626,0.31073225674351757,0.19784026941257998,0.16320255644219742,0.3014819144373361,0.05226626800948306,0.11648365505869465,0.07210018891405201,0.055620342897218136,0.11624576390913798,0.08870611309015557,0.1084502736872451,0.014124472290458313,0.1695591824897994,0.12662852809268987,0.02259799939394924,0.001774095183719869,0.11194619336183766,0.04530182165271143,-0.009523207921884491,0.07506162219379861,0.009224784167233456,0.15650361937189333,0.1353927250699669,0.08305125859616456,0.14386212660534878
MSC07,0.5183316149807773,0.1589725761110224,0.1701548944782474,0.12324155091132291,0.14553116107882655,0.3953687568310955,0.16343416110154949,0.3741760163775735,0.2576562107735806,0.436542781367665,0.12028821538130408,0.14060502970190206,0.16271851382462035,0.32910077565882956,0.3080711176337576,0.14090073100588713,0.21304443568366224,0.017802777053997063,0.21044906244518125,0.45355482494940125,0.4451361150824613,0.07421282141259702,0.0033156121436240475,0.15390267732694315,0.1741545341152912,0.038529434582349927,0.3908274802636129,0.0413647250913841,0.08776097790937704,0.12869795975796203,-0.01868641967846994,0.17878240549104102,0.2607992463521405,0.4527779995635094,0.5081151749927277,0.15324670298226156,0.11540236008130048,0.19043922189219692,0.18218334955153453,0.2669786685707167,0.3444433352828067,0.3109961930826573,0.24770313865007512,0.2274148814276493,0.30852769792815726,0.0948523586154715,0.21137949171134152,0.0645226882879994,0.0916723766319154,0.16745473004063707,0.1834681123169451,0.10382505690797737,-0.007527649279998706,0.14929840920194093,0.13038352746184992,0.030398783438558088,0.03810592121643821,-0.0010814355463608276,0.16064603761025859,0.0954377169101444,0.09900873207589145,0.022437299101355834,0.09777058575062492,0.16801175257240192,0.0888702768539714,0.16430066312809732
MSC08,0.44354229374104803,-0.041049834340427756,0.2886810572110762,0.19439613838326905,0.18772588259187767,0.4159053155654254,0.16787992439968613,0.4655727764580112,0.4759660410003167,0.38790244209088953,0.09999357805163445,0.2136638013942829,0.2798121665939799,0.19644984701798068,0.2858992150760056,0.3258116281432185,0.3426465582641162,0.17974724581575668,0.19936314901287255,0.36826449560677255,0.36824029375364065,0.054008611773653924,0.06794593901157141,0.15187793270017147,0.2924100686680525,0.1100137090297998,0.3317430779587557,0.08816565257869768,0.2556310309393873,0.25884865583381134,0.18462101250958762,0.1315209102722485,0.26082700106441614,0.42870487244815864,0.5175227100022819,0.17535896236844167,0.18522675005663752,0.27278839907806257,0.2596117417362832,0.20855868773259076,0.3836496836028363,0.3962712582744573,0.38191370737089364,0.27937599601670826,0.43337752986464106,0.18262942426882825,0.22324907094544702,0.1160862153136481,0.08434017218829325,0.2054942509209243,0.15891094802581301,0.1851094977166794,-0.011846920291603266,0.20028483160539107,0.1320117590194062,0.20217267594742006,0.09061427373824647,0.042301486690511245,0.17399053295066313,0.08055318274146742,0.19692540011729914,0.19844905111778288,0.2963948785380959,0.2909174089697402,0.23261923457670797,0.1195078625042026
MSC09,0.6189421468857375,0.2861975732070477,0.3083795423911914,0.3291008425118336,0.3489152081190926,0.5452125576896039,0.35303036984014236,0.4940869524201923,0.43945418130930913,0.49015519707540656,0.27804744581676033,0.30149807016631824,0.22096656253415664,0.30847347603345704,0.35766221592659697,0.3525302384066251,0.3470394702209794,0.21503817611690296,0.31566484014059193,0.43438716009727385,0.30078910051019214,0.23204042943942382,0.13693612122789822,0.17629693521201092,0.2845942921871141,0.04236025747774799,0.2866152459128317,0.11581122862740517,0.27962560645529294,0.16659053484549452,0.13656874499746696,0.151373321211281,0.18150858490270638,0.35709992812353814,0.4102508839008009,0.2326192054526035,0.2706635218245628,0.30293713867260996,0.34940027518413475,0.3974031387122924,0.45958703709238025,0.4305907252741632,0.3358523605933327,0.21353171047031494,0.3033158124659336,0.1763264874912513,0.09628490159307981,0.0875354421505687,0.07582563252317281,0.07185344781923872,0.2098878032302422,0.036462754490950454,0.09558479427907798,0.26500506496990195,0.2064941806634898,0.24307502550642934,0.08391610899766133,0.06768784139856923,0.1495035524748698,0.016600466274916216,0.208329534331334,0.04744795985881982,0.21171774036476165,0.3316506540647406,0.17014402312586052,0.24458781002253244
MSC10,0.4188317977614126,0.008422578088527066,0.16825822042319108,0.02772259747108363,0.09639118448945429,0.25811522410022536,0.17269846901064298,0.3592964618552677,0.24639324731017317,0.41695566701459374,0.05747160878897295,0.14452892955816607,0.2267250759774251,0.1866432954819369,0.2278573098225597,0.162709587831783,0.1937782197136854,0.06463418302612162,0.26956074567624966,0.34831654381280946,0.3312894266178858,-0.028419026239053548,0.12831999167863972,0.2859901270570276,0.09667583484962786,0.011376923406658844,0.30225845945059493,0.044958478279013225,0.22224930972503518,0.23160199241658994,0.12618053561442233,0.14280980684753053,0.2241862333688047,0.3051188988002769,0.45920392224700574,0.1095918359176083,0.1331004977915309,0.30554397904285996,0.30100563123197904,0.27729416493403003,0.33815171795291893,0.2551646301057667,0.18377319499922337,0.27798322252875635,0.2723899523978614,0.19439061901039548,0.28751981394326404,0.0933870959963304,0.10656191971641805,0.23499944860757238,0.187306449962606,0.17537182243862873,-0.0031879626671411023,0.25163271813294946,0.12075247747335184,0.0015046265985374475,0.061929006090016815,0.14489537951506531,0.10092369021883345,0.05399667279958114,0.1541994887653397,0.058437424263820606,0.24901516513381924,0.25630962223060166,0.1374036188608083,0.12296233101483757
