01,0.5391213349062325,0.1464044536872741,0.17373252668488082,0.20502756418778065,0.15116936253540617,0.5287570159688566,0.39390600441381257,0.5461748725091276,0.25970959568662305,0.2819409892363274,0.0764041543202736,0.06111387712820453,0.2878664446805018,0.3680320882698691,0.10852855190709064,0.1549710003952212,0.11607665254479163,0.318794833586753,0.4294893879167504,0.23196339062155005,0.410913337414322,0.04185560218837363,-0.00024058652233200842,0.3108407137408817,0.3851497238908439,0.08666430049793418,0.3964053854495218,0.2618412088071965,0.08686165827825962,0.07546121241543988,0.27924390271531385,0.3275877864227856,0.05853797632350933,0.46941798735123863,0.49078178231801833,0.28880855851516435,0.2878146477612919,0.45118985078038554,0.25656098182445536,0.2834491277296108,0.46522251503157797,0.17791582001130696,0.1287723859765393,0.131167350714422,0.0980212935897285,0.05380413413361852,0.1203362408260198,0.14701062115118999,0.16410942588749416,0.13436764857627015,0.17516739282577418,0.09830794410084129,0.12792012892006865,0.20321920211967084,0.2638171103864866,-0.00816655368029893,0.040968580258684634,0.12721162831155605,0.2520697032298586,0.0702789107312821,0.19103016413385904,0.23603357014840312,0.206891599964955,0.291134773475602,0.11151587050246875,0.0982075320456542
02,0.44273348132198903,-0.07375272056859493,0.10309724534477835,0.022503721139530957,0.032082711528638536,0.2836989124048654,0.1218797040155481,0.3397403649440225,0.2332624189493337,0.2639718138284539,0.01295932238979491,0.07135597683058918,0.19612143326205617,0.3151202029610915,0.17635656796114868,0.06616505393859845,0.08760197225563364,0.08145600378600551,0.30222153358187787,0.23978179635891225,0.33421723011633037,-0.08163139476002934,-0.028896031187012422,0.24605310933975674,0.35941068464112746,0.14589865436992874,0.3884980834288847,0.18500083561339123,0.039007461195007344,0.033025852427008416,0.06529071897380534,0.2790657780848573,0.06935933563634798,0.43694636596166514,0.4423937458679531,0.28332041552135295,0.03262663022555246,0.159298748585367,0.18269966203175947,0.3248991819569534,0.4146499470237497,0.1720267705012057,0.11592026142109474,0.20978482487011885,0.10629791993889301,0.017014262024881315,0.09546234636698853,0.10364749585140742,0.18972470463020066,0.1427386865186463,0.2054986958869575,0.11653190883701368,0.14381206690786985,0.16338091340513122,0.14561670633274051,0.033807707988951864,-0.0007735024514924792,0.10505365284199397,0.26634463783374124,0.08606267442389279,0.2504555302438683,0.21373998891914245,0.25599902575173544,0.28009568399085644,0.10672540224998106,0.13321300423874438
04,0.35045749326621956,0.07369661376521011,0.16212910605146938,0.1720526896282729,0.0805566174151311,0.3158373488843722,0.23785229188701035,0.3113337440748779,0.23983957147681367,0.3611897235517681,0.09912468236126337,0.07252101910550701,0.30279410280947694,0.308185899499148,0.23693055027351245,0.10305646163659893,0.07315766157613517,0.11924483570491766,0.2319315214445383,0.22262477559407629,0.22959024202586867,0.07313921954784938,-0.019888062432381833,0.3412465766961915,0.3236278492578495,0.15118395812102806,0.292260563228021,0.1456342629923913,0.07885253838524356,0.08845295969179352,0.24409296640809403,0.16704832994621144,0.15211596564279398,0.3638167074659154,0.3428271886425193,0.16152507786721898,0.11385823843725625,0.23594526146571235,0.21106822537380598,0.14673380587965262,0.3119590802226279,0.2542462870102627,-0.004966451321455637,0.056570523145179,0.17064127515231095,0.04211417149247547,0.1522977875316155,0.17407200055938052,0.07447836380516017,0.16434373844983852,0.16905814723556117,-0.02721425649397451,0.09516646593404605,0.18148790731127765,0.18124507472351553,0.0944368221779085,0.06746273742106042,0.10976996307653954,0.2180458905079796,0.10444073106293125,0.1401543658768192,0.11280444225995372,0.11073776526484126,0.19279442968739438,0.07368499414649221,0.041583104489716326
05,0.5043357163733062,-0.004300989918828061,0.2533266352889079,0.08604898945166257,0.15783046583791596,0.48335800829999,0.1862243020861253,0.47197363749703036,0.4206123949771183,0.3641434172285583,0.018830781677610754,0.21091535089828115,0.4702215234136194,0.468391458378508,0.4107971004570149,0.23257514998146578,0.2415708153487707,0.2760249745272778,0.46020395363479083,0.31819137888949306,0.41568133569797505,0.019085864883933535,0.17733631380160167,0.49800089837475886,0.4790268090476009,0.34158653463164407,0.5672096291939782,0.33710082934073454,0.05338725270324147,0.22644636234666513,0.37371452640818204,0.37556026643716584,0.3326227901073378,0.5140593222456215,0.5082697803141574,0.4225098568378678,0.05129606997193106,0.31376753528989276,0.4071527942392788,0.319159457296667,0.40744957309473073,0.4702036631107426,0.21800417772257272,0.4301956254288479,0.30569163182121095,-0.008285848314690444,0.12535180008654517,0.17015251408691867,0.21984291193005379,0.22663957869123033,0.2895525590632763,0.17647133310619126,0.1653762067435753,0.292277931806238,0.20550766476750437,0.010082077698631701,0.02135924750552118,0.12274893776629066,0.16899556297763954,0.10225321922632967,0.1594484285368903,0.13561103554297235,0.19922373431190116,0.24134202507318922,0.08610803639919107,0.0031368334954260473
06,0.5057777529042429,0.1302431289466974,0.2781882954377588,0.15576156755126952,0.1885967608108033,0.3706516681484028,0.3041669291351366,0.3684470669851994,0.27042492473864665,0.4320993326933823,0.06722073537659062,0.13426448801119287,0.2521654664905811,0.31330238338275385,0.22110660357180212,0.1269076500156949,0.10035652105921612,0.1247935561687642,0.23553754414358755,0.22158302195437596,0.3251613742445519,0.05254077383179145,0.09079668731457172,0.3250827702514083,0.308395023895595,0.17359340686485603,0.3953578825306532,0.19539232241283613,0.10217378535771621,0.14323002251348413,0.1925741344589513,0.139637064142942,0.12091941462711794,0.4172974067177723,0.4218108328929493,0.24471163110472063,0.23673053373601788,0.3621711594448298,0.2305309526273923,0.36352733148215544,0.45679746020457723,0.3454994028440686,0.17102744476608683,0.18787722425950643,0.291382329677722,0.08942743859414029,0.19402508716629588,0.20173276327114217,0.1737998577812305,0.22607503878584184,0.2291310797585648,0.11984272772797855,0.06634663004464669,0.2606514603169784,0.27231134605977353,0.07789195192445023,0.09682746294745863,0.16037084012190356,0.20058822726511402,0.09228838700741288,0.2178610609303165,0.23303979341508085,0.25068980775356575,0.3108829070100888,0.12094894392962627,0.15448921547459638
07,0.4192473071751067,0.24013316344144628,0.21921511524723053,0.20904917715251145,0.2166880661145387,0.3771968510288945,0.23755893807669878,0.39641731939846925,0.22525557737974106,0.3782531407217817,0.16284772756063592,0.12068616673014992,0.19701765899535303,0.26849226806718907,0.13507750758608933,0.25958586838861325,0.13276864496787744,0.22982867540714697,0.36043485681770154,0.23910290757071986,0.23950116535729968,0.14753974265146966,0.11572157704349921,0.2862077507509624,0.26572730585756266,0.10843329219658099,0.32145058162410817,0.22767769280654726,0.13178999482292722,0.05334205136785776,0.21002948396801768,0.11656501338192832,0.01933367423047551,0.34824039891844893,0.35709016422458667,0.20535096491547994,0.09837431410151147,0.30417539199953836,0.23320865928189732,0.2968946546060895,0.3492370235401633,0.13742630803035746,0.06672495993758375,0.13178738085860398,0.10998961607679336,0.030898602452797824,0.13293024896263553,0.01109924018438822,0.09594348435413556,0.23438649091160454,0.07878408630289103,0.07519442368762999,0.06400896598066666,0.08455391968777654,0.19239893009354878,0.08981906391624582,0.09569996181302909,0.15013290280956576,0.17644472862837107,0.13116287912346283,0.14774206811033924,0.1600873427678625,0.12051068710886095,0.15772778720462538,0.10264846782349736,0.04136524553928831
08,0.4388972552617112,0.24129476217944465,0.3037432220062818,0.3503691208682699,0.2507555702346177,0.43026556140424643,0.3555613234466879,0.42769707086255376,0.3808470780619257,0.3982802770896538,0.21547341493540625,0.1198283634884081,0.1872797580809754,0.28658842805656076,0.1624350575935834,0.1669884279942632,0.15131833922028415,0.11560060502689025,0.2532265789550139,0.19890948761222932,0.3176285908834466,0.1653057791719659,0.10911278574256539,0.3306923199045234,0.323250262038616,0.14637798375975702,0.23663107009445644,0.13020399929519122,0.1515946775128391,0.11871137484207342,0.1177698955363709,0.18476042109510982,0.07957003481224643,0.4099527825135536,0.4896163752095447,0.17857639834046812,0.21543092298887134,0.3320929918524539,0.3181062283017937,0.2435045140863267,0.3073402928683616,0.20200943061423254,0.09341331394668113,0.20015291261715276,0.16196574903658212,0.1249781638500219,0.11533354139527484,0.14707258650449656,0.16634071229388667,0.13830542275700827,0.13869628003727555,0.07218420169929828,0.10062577744777365,0.14342145029619638,0.14922639430897783,0.13490891824641676,0.011962565152816733,0.08963141503071888,0.2487373176141377,0.12154672906546375,0.1884201376180823,0.210564555023084,0.14127129340237887,0.20520173005112008,0.024039606218464904,0.0676144251819628
09,0.5394604220417412,0.3060533994545524,0.3215714574289936,0.28938209254521946,0.25049929856381936,0.4488524299237711,0.4773028589761873,0.5254953786183563,0.3001289147326698,0.4010053473127808,0.22290377892236618,0.22102075028668589,0.37816372977535406,0.4573170393226622,0.2867879808366576,0.3076041482539445,0.2917278622159149,0.27375173876094805,0.33529933583168836,0.3634941880474373,0.3538664629948539,0.1626256734592082,0.16477884328555392,0.4016382671582005,0.37330786326774046,0.20622357349333334,0.454405128672775,0.2413149583406309,0.2070690737040648,0.18346608607700915,0.24566219046828472,0.19531442138507263,0.17111749849805813,0.386518905784119,0.43012147512464216,0.25239126760125064,0.35517886117417835,0.4629669384301523,0.334950131137395,0.3167407122637371,0.4794400260691367,0.35321952158295317,0.25358607333057975,0.3149374474663053,0.2226599048917203,0.14203688849514703,0.22417158407378154,0.03857239888209341,0.14290855411661324,0.21826407385945096,0.15937829044887825,0.14343093855651964,0.12726854528452847,0.17978144867181006,0.20232441141178412,0.018919036530791015,-0.0055413453366107476,-0.006411912634583083,0.05597275482262235,0.02271079557661613,0.10161010794587748,0.05912740492573241,0.08936505472965531,0.10344577236063983,0.04790807016989056,0.0033050230901390896
11,0.4261047664916202,0.008483324953767494,0.20335919452744297,0.061418761327299315,0.12651456301221678,0.20760928658129202,0.23873925770061002,0.41413351462965414,0.2567817204245431,0.32173581535932494,0.1219220949696484,0.16965310980794757,0.11113014359530725,0.3008430964318748,0.21043052549745453,0.13078012326354813,0.030219076132994332,0.026949875000626147,0.26097614173127315,0.10787455414719373,0.3375956421640594,0.09860542043161111,0.1661010199240548,0.3108328157208374,0.2307820451183034,0.12948693403516717,0.24127208336807504,0.17088424126707533,0.1380446602426077,0.07715035846835323,0.11655753296810961,0.13725055848052609,0.14642389829245642,0.4120329207813742,0.3235411606152665,0.2334438428841095,0.14519956389863276,0.30764793219024805,0.19928415062215687,0.27297805809718656,0.4262667444307937,0.3192448756463199,0.03550577983194105,0.16682713414180275,0.2501317897627872,0.10316373827758779,0.23261816797340357,0.13482781499980637,0.050938436572413544,0.2319893807092854,0.11647660286683977,-0.016784852140565687,0.12160764488436593,0.20857493304332977,0.25856642581262856,0.07004843775258654,0.0857526107327525,0.09787765244466848,0.22096068387649714,0.14315048986615317,0.20980417958092584,0.12104613402718994,0.21147616521757412,0.23766386273826617,0.16593590810392142,0.12423779766840007
12,0.5059492141578583,0.2879094143854865,0.2320795850947901,0.2999730941956379,0.10496087113376157,0.5090506843042591,0.3753125295317351,0.48729097491166434,0.3548766375487007,0.32834247044216974,0.28729093176765097,0.10592881470106455,0.29747384676810074,0.40167579382108565,0.15314869352124855,0.33752416598441226,0.1253312457271564,0.23083311369612727,0.4322714967041751,0.213716391500442,0.3793091304580446,0.1352625617514402,-0.005027823085630944,0.3685684416130014,0.3726336813387672,0.11382121905842069,0.34886502250153284,0.20686588857991414,0.26241063403372744,0.12260760539440403,0.2952213213510332,0.34373906948064314,0.13647923663149897,0.5044085814483428,0.44545513792530456,0.2597149065803189,0.2790980177863555,0.34300216380723014,0.34538894163786804,0.304310846308177,0.4284852616712742,0.24338406029128642,0.04657806051898282,0.1984677197268218,0.1994635325260843,0.09299180177886615,0.12464180265664272,0.21750008696077947,0.2154310732293616,0.2308749978454022,0.1486330450015424,0.07554152777454591,0.038286814525178195,0.2764483520894951,0.2072403075313614,0.08204849476702035,0.06482266751367727,0.17637530464364515,0.22534238980676818,0.17172890552485795,0.2420687460360923,0.20895013429071843,0.29869517605890755,0.2969695420520216,0.13389177841238323,0.11246694877657784
